Item1 Item2.X Item2.Y
472.7720704 885.9022 344.5309 
472.7809024 885.9135 344.5296 
472.7888 885.7676 344.5252 
472.79712 885.8751 344.5965 
472.8054016 885.8609 344.4383 
472.8137088 885.6255 344.3961 
472.8225024 885.6587 344.5256 
472.8303616 885.6726 344.55 
472.8386944 885.5856 344.5237 
472.8471552 885.5486 344.5733 
472.85536 885.6359 344.5935 
472.8637056 885.6414 344.6806 
472.8720128 885.6514 344.7288 
472.8803456 885.6667 344.8379 
472.8886912 885.6436 344.6746 
472.8974592 885.6481 344.674 
472.9054336 885.6887 344.8257 
472.9136768 885.6968 344.7946 
472.9222016 885.6841 344.8095 
472.9303296 885.7236 344.8595 
472.9387264 885.4325 344.758 
472.9469824 885.8377 344.9421 
472.9553024 886.0552 345.3293 
472.9651584 892.4652 349.2974 
472.971968 909.443 358.5129 
472.980288 913.1173 362.3816 
472.9886208 915.3926 365.1671 
472.997056 919.9879 371.2548 
473.0052736 921.8483 372.575 
473.0136064 922.6542 372.2923 
473.0219648 922.8535 371.2104 
473.0308352 922.6749 370.5307 
473.03872 922.8179 370.5373 
473.0469504 923.0564 370.7369 
473.0552576 923.1214 370.7411 
473.0635904 923.149 370.8559 
473.0719104 923.092 370.795 
473.080576 923.2569 370.8471 
473.088576 923.3482 370.8478 
473.0969088 923.3608 370.9465 
473.1052928 923.3827 370.9753 
473.1135744 923.3269 371.0078 
473.1219328 923.1867 370.8283 
473.1306752 923.2855 370.853 
473.138688 923.2368 370.9077 
473.1468928 923.295 370.8681 
473.1552256 923.248 370.9304 
473.164096 923.351 370.9831 
473.1726592 923.1758 370.9874 
473.1807104 923.2474 370.84 
473.1885312 923.3206 370.9929 
473.196864 923.3116 370.9867 
473.2051712 923.2642 371.1173 
473.213632 923.2582 371.6563 
473.2218496 924.0823 372.7964 
473.230208 924.5541 373.4573 
473.2386048 925.2535 374.0042 
473.2468608 926.2836 375.1251 
473.25568 927.4695 376.0149 
473.2635008 928.8979 376.5067 
473.2718208 930.5458 377.666 
473.2803072 932.2283 378.7166 
473.2884992 933.6094 379.5114 
473.2968192 934.6486 380.2807 
473.3057152 935.3726 380.9927 
473.3139712 936.1691 381.4508 
473.3218304 937.2071 382.4872 
473.3301248 938.2086 383.5333 
473.3384576 939.3521 384.6321 
473.346944 940.52 386.0107 
473.3551616 941.1645 386.9316 
473.3634432 941.9293 388.6382 
473.371904 942.7482 390.5429 
473.3801344 943.5131 392.6582 
473.3888512 943.8681 394.514 
473.3972992 944.4366 396.43 
473.4055168 945.0955 398.5917 
473.4134912 945.642 400.8304 
473.4217856 945.5463 402.4699 
473.4300928 945.6297 404.4915 
473.4385152 945.684 406.583 
473.4467712 945.3771 408.227 
473.4550528 945.2859 410.056 
473.4635136 945.9814 412.5641 
473.4717184 946.6166 414.6122 
473.4806016 947.0282 417.0369 
473.4883968 947.1518 419.2397 
473.4967424 947.2158 422.2036 
473.5050368 947.2662 425.3206 
473.5133696 947.6746 427.8042 
473.5216896 948.0638 429.5555 
473.5314176 948.4337 431.8222 
473.5391616 948.892 434.1481 
473.5471744 949.3153 436.1646 
473.5550592 949.4065 438.1457 
473.563392 949.7802 439.6936 
473.5717376 949.8557 442.4921 
473.5801472 949.9691 445.0646 
473.5883904 950.0619 447.8102 
473.5966592 950.4658 450.1919 
473.6051072 951.356 453.3573 
473.6133248 951.9944 455.9364 
473.622016 951.9604 457.9802 
473.6299776 952.0276 459.8319 
473.638336 952.0842 462.64 
473.6466176 951.8333 465.3232 
473.6549888 951.5643 467.6783 
473.6633216 951.4449 469.7203 
473.6716288 951.9183 472.9219 
473.6799872 952.4271 475.8255 
473.6882816 952.5964 477.9835 
473.6970752 952.8129 480.4949 
473.7049856 952.666 482.7421 
473.71328 952.4684 485.6476 
473.7217152 952.9053 487.8884 
473.7299456 953.4985 490.2398 
473.7382656 954.1234 493.1877 
473.7466112 954.8453 495.9257 
473.754944 955.4214 498.6277 
473.764736 955.7215 500.8143 
473.7720192 955.8119 503.5585 
473.7799424 955.9948 506.1964 
473.7882368 956.3199 509.2784 
473.7966592 956.4642 511.5357 
473.804992 957.1084 514.1218 
473.8132352 957.6389 517.267 
473.821568 957.6093 519.6785 
473.8300032 957.3784 521.5166 
473.8382208 956.8583 523.285 
473.8471552 955.8768 525.709 
473.8553472 955.0417 527.9377 
473.8632064 954.2194 530.4568 
473.8715392 953.8745 532.9568 
473.879872 953.145 535.8488 
473.8885376 952.3446 538.5333 
473.8965632 951.2775 541.1604 
473.904896 950.4538 543.8003 
473.9131904 949.0568 546.1475 
473.9215616 947.4671 547.9268 
473.9298688 945.9269 549.6294 
473.938624 944.3619 552.2147 
473.946624 942.8955 554.4485 
473.9548928 941.3326 556.1876 
473.9631872 939.752 557.899 
473.9715072 938.4212 559.1892 
473.9798912 936.8694 560.1613 
473.9881984 934.95 561.3065 
473.9968512 933.2255 562.9539 
474.0048512 931.4698 564.6805 
474.0131328 930.0557 565.4235 
474.0214528 929.0825 566.1381 
474.029824 927.9606 567.2896 
474.0381312 926.2834 568.5967 
474.048896 924.1055 569.8497 
474.0552448 921.8149 571.0773 
474.0631168 919.8468 572.405 
474.0714752 918.1258 573.9126 
474.0797568 915.6033 576.354 
474.0885248 913.288 578.1423 
474.0964352 911.1429 579.5909 
474.1047552 908.8571 581.4185 
474.1131008 906.6716 582.4099 
474.1214336 905.494 583.0207 
474.1298304 904.6963 583.478 
474.1385856 904.3857 583.6951 
474.1465216 904.0433 583.9254 
474.154752 903.8502 584.5212 
474.163072 904.0353 584.8299 
474.171392 903.8027 585.6923 
474.17984 903.8571 586.1429 
474.1880448 903.3961 587.0214 
474.1965056 902.5268 588.4521 
474.2047104 901.8718 589.9391 
474.2147456 901.2759 591.0397 
474.221376 900.5593 592.1144 
474.2301824 899.6025 593.8038 
474.23808 898.3813 595.2839 
474.2463744 898.0092 596.1734 
474.2547328 897.4278 597.4778 
474.2630272 896.6681 599.189 
474.2713856 895.4558 601.2102 
474.2797056 893.9048 604.108 
474.2880256 893.3566 605.9044 
474.2963456 892.8127 607.1495 
474.3049728 891.3464 608.8767 
474.3136 889.5583 610.7042 
474.3218048 888.0095 612.9424 
474.329728 886.6528 614.5368 
474.3379968 884.636 616.459 
474.3463424 882.9459 618.5585 
474.3547904 881.7668 619.958 
474.3630464 880.2854 621.3896 
474.3712896 878.5283 623.3333 
474.3801856 876.2683 624.9808 
474.3879552 874.5851 626.4807 
474.396288 872.9393 627.9366 
474.4045824 870.8889 629.4458 
474.4130432 869.0356 631.0056 
474.421312 867.1068 632.4649 
474.4295936 865.4529 633.8124 
474.4383616 863.9095 635.1345 
474.4462976 861.582 636.5468 
474.4546048 858.9474 638.0035 
474.4629248 857.1548 639.376 
474.4712704 854.8519 640.9324 
474.4796032 852.2296 643.0872 
474.4884864 850.1602 644.6626 
474.4962944 847.4237 645.9031 
474.504576 845.5529 647.3898 
474.512896 842.7868 648.6311 
474.5212288 839.79 649.7111 
474.5295872 837.8071 650.8416 
474.53792 835.7513 652.1583 
474.5467648 833.894 653.8347 
474.5545728 831.4976 655.4106 
474.5629184 829.1436 656.3312 
474.5711872 826.9261 657.3202 
474.579584 823.9757 658.809 
474.5878656 821.0981 660.1341 
474.5962496 818.946 661.2217 
474.6045568 816.6778 662.5947 
474.6128512 814.2479 664.1332 
474.621632 811.8333 665.7407 
474.6296064 809.3333 667.1499 
474.6378368 807.3375 668.0849 
474.6463104 804.2858 669.5958 
474.6545152 801.5236 670.5079 
474.6628864 798.9012 671.8629 
474.6716672 796.2849 673.329 
474.6800384 793.306 674.7017 
474.6878208 790.5163 675.9078 
474.6961408 788.0068 676.7352 
474.7044608 785.8713 677.6927 
474.7129344 782.9207 678.7493 
474.7211392 779.895 679.4606 
474.729472 777.6646 680.5109 
474.7379072 775.601 681.5045 
474.7461248 772.8408 682.9744 
474.7547648 769.8909 684.7435 
474.7632384 767.4813 685.668 
474.7711104 764.4451 686.8784 
474.779456 761.1012 687.8108 
474.7877504 758.4079 688.9332 
474.7961344 756.178 690.1836 
474.8044288 753.9012 691.1141 
474.8127616 751.0806 692.5146 
474.8211328 748.6939 693.7624 
474.82944 746.1749 694.52 
474.838336 744.395 694.9839 
474.8461312 741.3478 695.6529 
474.854528 738.4625 696.6833 
474.8627328 736.3044 697.7955 
474.8711424 733.6696 698.6792 
474.8794368 730.869 699.8821 
474.889536 727.9196 700.9763 
474.8965632 725.4091 701.0854 
474.904384 722.7001 701.2984 
474.9127552 719.7076 701.5697 
474.921024 717.4649 702.2456 
474.9296512 715.4894 702.8896 
474.9377024 713.0811 703.2968 
474.9460224 710.6379 704.0215 
474.9544704 708.4534 704.5131 
474.9626752 705.8007 704.983 
474.971456 704.0362 705.2565 
474.9793408 701.1078 705.5825 
474.9876736 697.5242 706.0643 
474.9977984 695.0699 706.7321 
475.0048896 692.5439 707.8259 
475.012672 689.7735 708.9316 
475.020992 686.9824 709.9097 
475.029312 684.3795 710.1829 
475.03776 681.941 710.5361 
475.046016 678.8301 710.872 
475.054336 676 710.9368 
475.0627584 673.3992 711.4142 
475.0710912 671.7143 711.7441 
475.0796416 668.7778 712.2266 
475.0882944 665.7132 712.4565 
475.0959616 663.3079 712.5969 
475.1052288 661.0573 712.7993 
475.1126144 657.8932 712.8197 
475.1209344 655.2015 712.5804 
475.12928 652.6986 712.6427 
475.1376128 650.187 712.8196 
475.1459712 647.4052 713.2081 
475.1547904 644.6085 713.7936 
475.1626496 642.2095 714.2795 
475.1709184 639.9604 714.0785 
475.1792384 637.5883 713.8452 
475.1876352 634.6056 713.4001 
475.1959168 631.4811 713.3076 
475.2042496 629.3069 713.6288 
475.2125568 626.5242 714.0334 
475.2226816 624.1585 713.9602 
475.229888 621.6972 713.8826 
475.2380032 619.5231 713.7005 
475.245888 617.2217 713.3917 
475.254208 614.6595 712.9145 
475.2625664 611.5602 712.314 
475.2710016 609.1038 711.991 
475.2792192 606.6631 711.9034 
475.2875264 604.1705 712.1298 
475.296 601.2615 712.2343 
475.3042176 598.3076 711.6395 
475.3129088 596.2201 711.2951 
475.3208576 593.4563 710.5737 
475.3296768 590.561 709.5596 
475.3380224 587.6458 708.8156 
475.3458432 585.1071 708.6511 
475.3542016 582.289 708.3137 
475.3625344 579.5421 707.9666 
475.371008 576.691 707.4141 
475.3791616 574.4577 706.6987 
475.38752 571.4407 706.0737 
475.3959552 568.6884 705.1036 
475.4041728 566.2284 704.6132 
475.413056 563.8674 704.5723 
475.4208256 561.0488 704.1017 
475.4291584 558.2875 703.9688 
475.4380032 555.8914 703.5078 
475.4464384 552.9945 702.4224 
475.4546432 550.2668 701.1611 
475.462528 547.4955 699.7304 
475.4707712 545.7067 699.0887 
475.4791296 543.5571 698.4305 
475.487552 540.5757 697.8486 
475.4957696 537.9268 697.2419 
475.5040896 535.7274 696.8481 
475.512512 533.5483 696.1347 
475.5207552 530.6295 695.0973 
475.529664 528.1826 693.6343 
475.5374336 525.3374 692.5027 
475.5457408 522.7486 691.9426 
475.5542016 520.3654 691.4574 
475.5624064 516.7315 691.1609 
475.572224 513.4534 690.8271 
475.5796096 511.0329 689.9468 
475.5878144 508.5737 689.0447 
475.595712 506.1227 687.772 
475.6040448 503.4336 686.0408 
475.6124544 501.2743 685.2486 
475.6208128 498.8979 684.4238 
475.6290432 496.5123 683.8635 
475.6373632 493.4405 683.4635 
475.6457984 490.963 682.4254 
475.6540288 488.9284 681.1772 
475.6626944 486.248 679.9167 
475.6712576 483.4072 678.2615 
475.6795392 480.7749 677.1063 
475.6873472 478.481 676.4517 
475.69568 475.7843 675.3104 
475.7039872 472.5567 674.3154 
475.7125248 470.1543 673.0425 
475.7206656 468.1646 672.0621 
475.729024 465.8658 670.733 
475.7374336 463.0648 668.7653 
475.7456512 460.7902 667.1194 
475.75456 458.5778 666.0761 
475.7624192 456.1711 665.1724 
475.7706496 453.332 664.313 
475.7791872 450.7733 662.906 
475.7872896 448.6754 661.3554 
475.7957632 446.3125 660.0491 
475.8039552 443.7325 658.7964 
475.812928 441.5294 657.466 
475.8206464 439.1082 656.411 
475.8289408 436.4162 655.7051 
475.8372864 433.7151 654.7556 
475.8456448 431.3532 653.7097 
475.8539392 429.1013 652.0684 
475.8622592 426.3883 650.3803 
475.8705792 424.3 649.1242 
475.8789632 422.1021 648.3597 
475.8875136 420.5249 647.8353 
475.896192 419.2675 647.2811 
475.9043712 417.8532 646.5618 
475.9122688 415.8658 645.5428 
475.9205632 414.4813 645.0749 
475.9289472 412.6744 643.9962 
475.9373824 411.1607 642.8347 
475.9456256 409.7458 641.1202 
475.9538816 407.761 638.4224 
475.962368 406.127 636.2376 
475.9709824 404.4658 635.0639 
475.9789056 402.3716 633.8495 
475.9872512 399.7061 632.334 
475.9955072 397.519 630.9142 
476.004352 396.3253 629.5277 
476.0121856 394.5727 628.0114 
476.0205056 392.6243 625.8618 
476.0288768 390.3999 623.7811 
476.037184 388.3812 622.2136 
476.0455168 386.7101 620.6792 
476.053824 384.7311 619.1722 
476.0621568 382.4782 617.5291 
476.0705152 380.6759 615.7048 
476.0792832 379.2549 613.7612 
476.0872576 376.7762 611.4174 
476.095488 375.1266 608.6486 
476.1037952 374.3016 606.2845 
476.1121664 373.6191 604.1907 
476.1205248 372.4286 602.2703 
476.1299584 371.0167 599.5991 
476.1371392 370.3454 596.9879 
476.1469312 369.9568 595.0399 
476.1538432 369.5305 592.4957 
476.1621376 369.0843 589.684 
476.1705088 368.7479 586.8204 
476.1788032 368.5853 584.7534 
476.1871104 367.5729 581.967 
476.1954304 366.7816 579.6835 
476.203776 366.2873 577.1647 
476.212096 365.614 574.962 
476.223552 365.0829 572.5569 
476.229376 365.0059 569.7734 
476.2370816 364.6712 566.5353 
476.2454144 364.5961 564.4281 
476.2537216 363.8982 562.1086 
476.2624128 362.819 559.0705 
476.2704384 362.4301 556.088 
476.27872 362.2862 553.7089 
476.2871808 362.4349 551.5269 
476.2953856 362.0398 548.7975 
476.3037184 362.4842 546.1529 
476.3124992 363.3173 543.8698 
476.3204096 364.2061 541.381 
476.3287168 364.2216 539.0397 
476.337024 364.1964 536.905 
476.3454208 364.9439 534.9677 
476.3536896 365.7838 533.3635 
476.3620224 366.4529 531.4133 
476.3703808 367.4276 529.2635 
476.3801472 368.3665 527.1975 
476.387008 369.5405 525.5317 
476.3953408 370.8118 523.8232 
476.4036608 371.4541 521.6479 
476.4120064 372.6849 519.7 
476.4203136 374.1889 517.7214 
476.4287232 375.5549 516.0383 
476.4370432 377.1844 514.6703 
476.4453376 378.9517 513.1336 
476.4543104 380.8875 511.8318 
476.4620672 382.7392 510.3637 
476.4703488 384.3129 508.8794 
476.4791296 385.4386 507.0125 
476.4869504 386.559 505.2869 
476.495296 388.234 503.3199 
476.5040896 390.0086 501.8435 
476.5124352 391.4343 500.1265 
476.52032 393.2679 498.0655 
476.5286144 395.3636 496.2835 
476.5369216 397.3008 494.6975 
476.5454464 398.8476 493.3712 
476.5536 399.9893 491.4839 
476.5619968 401.2935 489.6673 
476.570432 402.7406 488.0687 
476.578624 404.3691 486.9006 
476.5872896 405.8187 485.7221 
476.5952896 408.0018 484.4518 
476.6042752 410.0926 483.5594 
476.6118912 412.1545 482.2315 
476.6202752 413.5469 481.0358 
476.6285312 415.1484 479.4584 
476.636928 416.7419 477.7796 
476.6452224 418.5609 476.3614 
476.6535424 420.1664 475.2173 
476.6619392 422.0605 473.9057 
476.6701952 424.1478 472.3292 
476.6790528 426.3214 471.1413 
476.6869888 428.4017 469.961 
476.6952064 429.9913 468.8941 
476.7035648 431.4345 467.4098 
476.7118976 433.056 465.8273 
476.7202304 434.9448 464.6356 
476.7290368 436.9731 463.9836 
476.7373312 438.662 463.1549 
476.7451776 440.5193 462.1075 
476.7534976 443.0446 460.9855 
476.7618304 445.1526 459.5439 
476.7702912 446.7945 457.7563 
476.778496 448.4131 456.4318 
476.7868288 450.05 454.5429 
476.795264 451.9829 453.294 
476.8034688 454.5895 452.2078 
476.8122112 456.1264 451.3701 
476.8201088 458.3294 450.353 
476.8290816 460.3498 449.3669 
476.8372352 462.4332 448.2945 
476.8451328 464.3715 447.1385 
476.8534528 466.794 445.8942 
476.8617856 468.9319 444.3737 
476.8702336 470.9747 443.0045 
476.8785024 472.9614 442.4594 
476.8867712 474.8372 441.5303 
476.895296 477.4729 440.2138 
476.903424 480.1187 439.4609 
476.9123072 482.4348 438.9949 
476.9206912 484.6463 438.1708 
476.9284608 486.4618 437.1966 
476.9367424 488.4337 435.6323 
476.9456 490.4507 434.389 
476.9538432 492.4682 433.99 
476.961792 494.3083 433.611 
476.9700608 496.0232 433.1523 
476.978368 498.4592 432.5469 
476.986816 500.6311 431.8823 
476.9951232 502.4121 430.8501 
477.0035072 504.5076 429.9167 
477.0118272 507.1832 429.0123 
477.0200704 509.1214 428.336 
477.0287104 511.1576 427.8781 
477.0371712 513.0707 427.3417 
477.0450304 514.9967 427.0958 
477.053376 517.4963 426.6104 
477.0617088 519.9199 426.2543 
477.0700544 522.2992 425.449 
477.0783872 524.361 424.6906 
477.0866688 526.9471 423.5676 
477.0950528 529.5211 422.231 
477.1033472 532.0618 421.9818 
477.1120384 534.2635 422.0653 
477.1200256 536.9738 421.5345 
477.1283456 539.5795 421.1311 
477.1366912 542.2354 420.82 
477.1450112 544.3813 419.8132 
477.1537536 546.9409 419.22 
477.1616384 549.1215 418.6628 
477.1708672 551.2172 417.8379 
477.1783424 553.6319 417.3784 
477.1866368 555.7705 417.2142 
477.1949568 558.6209 417.097 
477.2033408 561.913 417.2099 
477.2116352 564.5195 416.9694 
477.2207232 567.1303 416.3987 
477.228352 569.5751 416.0768 
477.236608 572.1909 415.3409 
477.2449536 574.5294 414.7582 
477.253312 577.2425 415.2938 
477.26368 579.4017 415.7652 
477.2704768 581.7463 415.7115 
477.2790144 584.4457 415.6239 
477.2870528 587.1985 415.9868 
477.2949888 589.445 415.659 
477.3032832 592.2462 415.239 
477.3116416 594.6741 414.4601 
477.32 597.4333 413.3407 
477.328256 599.6422 413.2466 
477.336576 601.8781 413.4082 
477.3453312 604.2921 413.5391 
477.353216 607.1013 413.8729 
477.361536 609.3934 414.3435 
477.369856 612.0262 414.0906 
477.3785984 614.2944 413.8295 
477.3865344 616.4738 413.188 
477.3948544 618.7081 412.4753 
477.4031872 621.4446 411.8067 
477.4115456 623.8312 411.3859 
477.4198784 626.4511 410.8442 
477.4281856 628.5094 410.8417 
477.4365184 631.2031 410.2351 
477.4448384 632.8824 409.6325 
477.4536192 634.9056 409.1661 
477.4616192 637.2263 408.0342 
477.4698624 639.0875 407.1097 
477.4782336 640.7144 406.3773 
477.4864896 642.7325 405.8057 
477.4948992 645.0917 405.4785 
477.5036032 647.3658 405.5656 
477.5115008 649.554 405.2175 
477.519808 651.3713 404.8162 
477.5281536 653.6328 404.4384 
477.5364864 655.6617 404.2339 
477.5448448 658.204 403.602 
477.5531264 660.4358 403.5573 
477.5614976 662.4489 403.6395 
477.5697792 665.2856 403.6425 
477.5785984 667.7207 403.9615 
477.5865216 670.1802 404.0782 
477.5948672 672.1907 403.9357 
477.6037376 674.3458 403.8141 
477.611968 676.8485 403.5032 
477.6197504 679.2604 403.0022 
477.628096 681.3926 403.0169 
477.6364032 683.3279 402.8474 
477.6450176 685.3713 402.7002 
477.6530688 687.8244 403.1729 
477.66144 690.3408 403.6533 
477.669824 692.4013 403.8301 
477.67808 694.1912 403.847 
477.6868608 696.5601 403.8505 
477.6948352 699.3071 403.3311 
477.7030528 701.605 403.1997 
477.7123328 703.7452 403.0134 
477.7197184 705.9878 403.0797 
477.7281408 708.4615 403.5165 
477.736896 710.7166 403.8676 
477.7451392 713.2879 404.0848 
477.7530112 715.2665 403.8234 
477.7613952 717.4214 403.8657 
477.769664 720.259 403.45 
477.778176 723.1299 403.4187 
477.7863296 725.5526 404.0193 
477.7947008 727.8712 404.1244 
477.8031616 730.461 404.5305 
477.8113408 732.6965 404.7905 
477.820032 734.8584 405.029 
477.828736 736.6872 405.4017 
477.8363648 738.3226 405.7688 
477.8446592 740.6854 406.0545 
477.8529664 742.6661 405.9441 
477.861312 744.6262 406.788 
477.869632 746.9034 407.202 
477.8779776 749.4965 407.9187 
477.8862976 752.2048 408.6052 
477.8952064 754.4019 409.2012 
477.9029888 757.1011 409.2006 
477.9113088 758.8728 409.4062 
477.9196416 761.5454 409.8898 
477.9279616 764.0531 409.8325 
477.9363072 766.7119 410.5127 
477.9445888 768.812 411.2831 
477.9536 770.9405 412.032 
477.9617024 773.0049 413.3683 
477.9697024 775.416 414.5681 
477.977984 777.5049 415.2654 
477.9862912 779.4474 415.597 
477.9947008 782.0872 416.1743 
478.0029184 784.098 416.4589 
478.0112512 785.2943 416.6558 
478.0196864 786.55 417.0879 
478.027904 787.7427 417.2763 
478.0366848 788.8812 417.8157 
478.0445824 790.2688 418.21 
478.0529024 791.4448 418.7781 
478.0618368 792.9718 419.4478 
478.0695424 794.4608 419.8302 
478.0779392 795.9643 420.6248 
478.0867328 797.8683 420.9709 
478.0952192 800.2883 421.5437 
478.1028608 802.3213 422.2516 
478.111232 803.5961 422.7845 
478.1195264 805.0851 423.0552 
478.128 806.8279 423.6351 
478.1361792 808.3561 424.4161 
478.1445376 809.7983 424.8955 
478.1529472 811.099 425.209 
478.1611776 812.3913 425.4894 
478.169856 814.0861 425.9098 
478.1778304 816.1839 426.5482 
478.1867136 817.7791 427.0469 
478.1949056 819.3029 428.0437 
478.202816 820.5997 429.2117 
478.2111744 822.1226 430.0642 
478.2194816 823.4965 431.3391 
478.2279424 824.9861 432.9285 
478.2361344 825.901 433.6436 
478.2444416 826.7631 434.4932 
478.2528768 828.271 435.7455 
478.26112 829.5386 436.8177 
478.2699008 831.2005 438.1945 
478.2778624 832.341 439.6323 
478.28768 833.4145 440.8163 
478.2950912 833.9645 442.0727 
478.3032448 834.4228 443.2212 
478.3117696 834.9437 444.389 
478.3194624 834.8793 445.1963 
478.3277824 834.6425 446.3848 
478.3360768 834.2603 448.1143 
478.34464 834.0715 449.8836 
478.3527296 834.1607 451.0285 
478.361088 834.1331 452.5159 
478.3694848 833.9865 453.8142 
478.377728 833.4726 455.3881 
478.3865216 833.1753 457.267 
478.3944192 832.683 458.2275 
478.405632 832.0494 459.9261 
478.4116736 831.5043 461.2288 
478.4200832 830.8926 463.0625 
478.4281728 830.4133 464.9565 
478.4360704 830.0555 467.1284 
478.4443648 829.6192 468.7428 
478.4526976 829.04 470.3635 
478.4610944 828.1511 471.6719 
478.4693504 827.2079 472.6815 
478.4777216 826.0835 473.8073 
478.4860928 825.1048 475.0426 
478.4943872 824.1261 475.7335 
478.503104 822.847 476.5511 
478.5110272 821.6303 477.6048 
478.5209216 820.5882 478.9874 
478.5284352 819.493 480.2964 
478.5366016 818.2676 481.3879 
478.544832 816.7942 482.9194 
478.5526784 815.6008 484.1511 
478.5609728 814.4988 485.1252 
478.569408 813.3255 486.1574 
478.5777024 812.3322 487.2304 
478.5860352 811.4658 488.2009 
478.5943296 810.4303 489.4439 
478.6027392 809.2612 490.9804 
478.611008 808.3633 492.4028 
478.6197632 807.2753 493.7269 
478.6276352 806.1352 494.7194 
478.635968 805.2209 495.7903 
478.644416 803.8434 497.1717 
478.6525952 802.6462 498.3173 
478.660992 801.6146 499.4913 
478.66976 800.1252 500.6376 
478.6781312 798.9599 501.9303 
478.6859392 798.2334 503.7895 
478.6942592 797.4371 505.1562 
478.7025664 796.4539 506.0515 
478.71104 795.6609 506.7886 
478.7192576 794.8864 507.5485 
478.7275776 793.4861 508.6774 
478.7359744 792.0504 509.8607 
478.7442176 790.4977 510.7335 
478.753088 789.056 511.7118 
478.7609088 787.7601 512.7341 
478.7698304 786.7919 513.6511 
478.777536 785.5713 515.4565 
478.785984 784.6538 516.5028 
478.7942016 784.031 517.5977 
478.802688 783.4064 518.6419 
478.81088 783.2103 519.2946 
478.8192256 782.6845 519.9356 
478.8275328 781.5995 520.9215 
478.83584 780.7997 521.8789 
478.8445952 780.0277 522.6429 
478.8526464 779.5402 523.3231 
478.8608384 779.1954 523.9244 
478.8692864 779.0637 524.1851 
478.8774912 778.9954 524.2919 
478.8858112 778.8982 524.3043 
478.8947328 778.8046 524.3989 
478.9029504 778.7299 524.3765 
478.910848 778.7977 524.4133 
478.9191424 778.7497 524.2843 
478.9275008 778.6614 524.2867 
478.935936 778.7456 524.288 
478.9441536 778.6895 524.4186 
478.952448 778.7059 524.3474 
478.9609856 778.6784 524.3069 
478.9691264 778.7433 524.3926 
478.9778176 778.6555 524.3574 
478.9863168 778.6338 524.2687 
478.9946624 778.6932 524.2971 
479.0029184 778.6898 524.2442 
479.0108032 778.6011 524.3728 
479.0191232 778.5515 524.3721 
479.0274432 778.6184 524.3572 
479.0358912 778.6417 524.4014 
479.0440832 778.8436 524.2429 
479.05248 779.1833 524.0293 
479.0609024 779.5211 523.5182 
479.0690688 779.511 523.2751 
479.0780032 779.6019 523.0112 
479.0857216 779.5859 522.9006 
479.0941056 779.6938 522.6395 
479.1023744 779.6254 522.6196 
479.110784 779.5047 522.5875 
479.120576 779.1533 522.7525 
479.1273856 778.8551 522.8633 
479.1356928 778.6268 522.9707 
479.144064 778.1423 523.2343 
479.1524864 778.014 523.3561 
479.1607168 777.7451 523.6229 
479.169024 777.6163 523.8448 
479.177408 777.5883 523.9879 
479.1861888 777.5565 524.2147 
479.1940736 777.4396 524.3912 
479.202368 777.5728 524.5392 
479.2106752 777.4629 524.4292 
479.2189952 777.5361 524.4655 
479.227392 777.5003 524.4006 
479.2360704 777.5005 524.4363 
479.2439936 777.6149 524.2766 
479.2523136 777.5948 524.3962 
479.2606336 777.6224 524.2743 
479.2690048 777.554 524.3271 
479.2772992 777.5625 524.312 
479.2856448 777.586 524.3209 
479.2940032 777.5552 524.3561 
479.3023104 777.579 524.4348 
479.3112064 777.4435 524.5184 
479.3190144 777.4587 524.4217 
479.327296 777.5647 524.3837 
479.3356672 777.4545 524.4388 
479.3439872 777.4622 524.3936 
479.352256 777.5626 524.4193 
479.3606272 777.504 524.4254 
479.36928 777.427 524.5724 
479.37728 777.3782 524.6391 
479.3856 777.4087 524.5457 
479.3939456 777.7302 524.5499 
479.4022528 777.8759 524.8238 
479.41056 777.8234 524.8268 
479.4194048 777.7013 524.6025 
479.427328 777.2985 524.2001 
479.435584 776.9524 523.5055 
479.4438912 777.3226 524.6251 
479.4522368 777.3456 524.9761 
479.4605568 777.4241 524.9807 
479.4688768 777.3491 524.8488 
479.477568 777.5532 524.7 
479.4855552 777.4877 524.6775 
479.4938624 777.6112 524.6069 
479.5021824 777.632 524.626 
479.5105664 777.549 524.5255 
479.5188608 777.5307 524.5868 
479.5296 777.6673 524.4805 
479.5355136 777.7106 524.4401 
479.5438464 777.6997 524.4294 
479.5521664 777.7432 524.3309 
479.5605504 777.6542 524.525 
479.569472 777.653 524.4448 
479.577664 777.6819 524.3257 
479.5855104 777.721 524.4534 
479.5938432 777.6465 524.5092 
479.6021248 777.7445 524.454 
479.6106112 777.7039 524.4261 
479.6188032 777.6554 524.4171 
479.6271232 777.6614 524.5195 
479.635584 777.543 524.4246 
479.6438016 777.6426 524.4359 
479.6525824 777.5585 524.4761 
479.6605056 777.6155 524.4403 
479.6687872 777.6357 524.4378 
479.6771072 777.6508 524.4108 
479.6854912 777.5797 524.4168 
479.6966016 777.6414 524.3733 
479.7020928 777.6229 524.4156 
479.7104512 777.6637 524.37 
479.7192704 777.5447 524.5571 
479.727616 777.6856 524.4273 
479.7354624 777.554 524.5877 
479.7437568 777.6031 524.5124 
479.7520512 777.5521 524.476 
479.7605248 777.5703 524.5826 
479.7687296 777.6224 524.3979 
479.7771008 777.5995 524.4448 
479.7855616 777.5749 524.4387 
